Keyword,Visibility,Visibility Difference,Google HOU Rank,Google HOU Previous Rank,Google HOU Difference,Google HOU SERP Features,Google HOU URL Found,Google Mobile HOU Rank,Google Mobile HOU Previous Rank,Google Mobile HOU Difference,Google Mobile HOU SERP Features,Google Mobile HOU URL Found,Yahoo! Rank,Yahoo! Previous Rank,Yahoo! Difference,Yahoo! SERP Features,Yahoo! URL Found,Bing US Rank,Bing US Previous Rank,Bing US Difference,Bing US SERP Features,Bing US URL Found
Private Glass Washing in Houston,88%,27%,3(3),6,3,"Local Pack (1), Images (0), Videos (0), Reviews (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/,9,6,-3,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/houston-spotless-windows/,1,7,6,"News (0), Videos (0)",https://windowcleaningcompanyhouston.com/private-glass-washing-in-houston/,5,Not in top 30,Entered,Local Pack (0),https://windowcleaningcompanyhouston.com/private...
professional commercial window cleaners for houston,88%,0%,3,4,1,"Local Pack (1), Images (0), Videos (0), Thumbnail (1), Reviews (0)",https://windowcleaningcompanyhouston.com/,4,5,1,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0)",https://windowcleaningcompanyhouston.com/,10,8,-2,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(3),0 (-1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
"Professional Window Washing in River Oak, Texas",88%,21%,6,8,2,"Local Pack (1), Images (1), Thumbnail (1), Reviews (0)",https://windowcleaningcompanyhouston.com/residential-window-cleaning-2/window-cleaning-estimate-in-river-oaks-texas/,8,10,2,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/residential-window-cleaning-2/window-cleaning-estimate-in-river-oaks-texas/,3,2,-1,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/professional-window-washing-in-river-oak-texas/,1(1),23,22,Local Pack (1),https://windowcleaningcompanyhouston.com/
Pure Deluxe window cleaning Houston,88%,2%,1,1,0,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/residential-window-cleaning-2/deluxe-window-washing-services-in-houston/,2,2,0,"Local Pack (0), Images (1), Thumbnail (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/residential-window-cleaning-2/deluxe-window-washing-services-in-houston/,8,8,0,,https://windowcleaningcompanyhouston.com/houston-deluxe-window-cleaning/,7,9,2,,http://windowcleaningcompanyhouston.com/deluxe...
residential window cleaning houston,88%,14%,4,13,9,"Local Pack (0), Images (0), Videos (0), Reviews (0)",https://windowcleaningcompanyhouston.com/,4,13,9,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,10,9,-1,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(3),0 (-1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
residential window cleaning services houston,88%,6%,1(3),1(3),0,"Local Pack (1), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,4,13,9,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,12,10,-2,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(3),1(4),0 (+1),Local Pack (1),https://windowcleaningcompanyhouston.com/
residential window washing service Houston TX,88%,8%,1(1),1(1),0,"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,4,12,8,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,12,13,1,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(4),0 (+2),Local Pack (1),https://windowcleaningcompanyhouston.com/
"River Oak, Texas Window Washing and Sanitizing",88%,3%,6,6,0,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/river-oaks-tx-window-cleaning-services/,8,7,-1,"Local Pack (0), Images (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/river-oaks-tx-window-cleaning-services/,1,3,2,,https://windowcleaningcompanyhouston.com/river-oak-texas-window-washing-and-sanitizing/,3(1),5(1),2,Images (1),http://windowcleaningcompanyhouston.com
top-notch window cleaning houston tx,88%,-5%,6,4,-2,"Images (0), Videos (0), Thumbnail (1), Reviews (0), Knowledge Panel (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,6,4,-2,"Images (0), Videos (0), Thumbnail (0), Reviews (0), Knowledge Panel (0)",https://windowcleaningcompanyhouston.com/,5,4,-1,,https://windowcleaningcompanyhouston.com/,2(1),1(1),-1,Local Pack (1),https://windowcleaningcompanyhouston.com/
window cleaner companies houston tx,88%,11%,3,11,8,"Local Pack (0), Images (0), Videos (0), Reviews (0)",https://windowcleaningcompanyhouston.com/,3,11,8,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,12,9,-3,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(5),1(2),0 (-3),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
window cleaner companies near me houston,88%,22%,1(2),1(1),0 (-1),"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,3,11,8,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,13,Not in top 30,Entered,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(3),1(4),0 (+1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
window clean houston,88%,8%,2,6,4,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,3,6,3,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,12,9,-3,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(5),6,5,Local Pack (1),https://windowcleaningcompanyhouston.com/
window cleaning and washing houston tx,88%,17%,4,14,10,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,4,15,11,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,10,9,-1,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(3),0 (+1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
"window cleaning and washing in houston, texas",88%,18%,4,17,13,"Local Pack (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,4,13,9,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/,10,10,0,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(2),0,Local Pack (1),https://windowcleaningcompanyhouston.com/
window cleaning company river oaks houston,88%,-2%,3(3),2(3),-1,"Local Pack (1), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,6,6,0,"Local Pack (0), Images (1), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/cost-effective-window-washing-in-river-oaks/,8,7,-1,,https://windowcleaningcompanyhouston.com/schedule-an-appointment/,1(2),1(2),0,Local Pack (1),https://windowcleaningcompanyhouston.com/
window cleaning service houston tx,88%,2%,1(3),1(2),0 (-1),"Local Pack (1), Videos (0), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,2,9,7,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,14,9,-5,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(5),1(4),0 (-1),Local Pack (1),https://windowcleaningcompanyhouston.com/
window cleanings houston,88%,2%,1(2),1(3),0 (+1),"Local Pack (1), Videos (0), Videos (0), Thumbnail (1), Reviews (0)",https://windowcleaningcompanyhouston.com/,4,9,5,"Local Pack (0), Images (0), Videos (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,12,9,-3,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(3),0 (-1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
window washing houston tx,88%,35%,4,10,6,"Local Pack (0), Images (0), Thumbnail (1), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,3,10,7,"Local Pack (0), Images (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,11,10,-1,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(3),Not in top 30,Entered,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
window washing services houston tx,88%,2%,1(3),1(2),0 (-1),"Local Pack (1), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,4,9,5,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,12,9,-3,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(4),0,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
affordable window cleaning in the houston area,87%,-2%,1(1),1(1),0,"Local Pack (1), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/,6,7,1,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/,12,8,-4,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(1),1(1),0,Local Pack (1),https://windowcleaningcompanyhouston.com/
best houston window cleaning company,87%,-2%,3(1),1(2),-2,"Featured Snippet (0), Local Pack (1), Reviews (0)",https://windowcleaningcompanyhouston.com/,6,10,4,"Local Pack (0), Reviews (0)",https://windowcleaningcompanyhouston.com/,10,6,-4,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(4),0 (+2),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
exterior window cleaning services houston,87%,5%,1(3),1(3),0,"Local Pack (1), Images (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,7,15,8,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,11,9,-2,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(2),0 (-2),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
"houston, texas home window cleaning",87%,8%,1(2),9,8,"Local Pack (1), Images (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,2,9,7,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,16,11,-5,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(3),0 (-1),Local Pack (1),https://windowcleaningcompanyhouston.com/
houston home window washing service,87%,13%,4,13,9,"Featured Snippet (0), Local Pack (0), Images (0), Videos (0), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,4,13,9,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,11,8,-3,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(2),0,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
houston home window washing services,87%,12%,4,13,9,"Featured Snippet (0), Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,4,13,9,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,11,7,-4,Videos (0),https://windowcleaningcompanyhouston.com/,1(2),1(2),0,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
houstons' residential window washing services,87%,8%,5,9,4,"Local Pack (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/,4,10,6,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,10,9,-1,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(2),0,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
Houstons High Rise Window Cleaners,87%,,4,,,"Local Pack (1), Images (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (1), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/houstons-high-rise-window-cleaners/,5,,,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/houstons-high-rise-window-cleaners/,5,,,"Images (0), Videos (0)",https://windowcleaningcompanyhouston.com/houstons-high-rise-window-cleaners/,6,,,"Local Pack (0), Images (0), Videos (0)",https://windowcleaningcompanyhouston.com/houstons...
"sugar land, texas deluxe window washing",87%,-7%,6,1,-5,"Local Pack (0), Images (0), Thumbnail (1)",https://windowcleaningcompanyhouston.com/upscale-window-washing-in-sugar-land/,7,2,-5,"Local Pack (0), Images (0), Thumbnail (0), Reviews (0)",https://windowcleaningcompanyhouston.com/upscale-window-washing-in-sugar-land/,3(1),5(1),2,Images (1),https://windowcleaningcompanyhouston.com/residential-window-cleaning/exterior-window-washing-in-sugar-land-tx/,4(1),4(2),0 (+1),"Local Pack (0), Images (1)",http://windowcleaningcompanyhouston.com
superior window cleaning houston,87%,-6%,2,1,-1,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/superior-window-cleaning-services-in-houston/,3,2,-1,"Local Pack (0), Images (0), Videos (0), Thumbnail (0), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/superior-window-cleaning-services-in-houston/,13,9,-4,Local Pack (0),https://windowcleaningcompanyhouston.com/superior-window-cleaning-company-houston/,2(2),1(3),-1,Local Pack (1),https://windowcleaningcompanyhouston.com/
window cleaning west houston,87%,1%,1(1),1(1),0,"Local Pack (1), Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,11,13,2,"Local Pack (0), Images (1), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/window-washing-west-university-houston/,7,6,-1,,https://windowcleaningcompanyhouston.com/,1(1),1(4),0 (+3),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
window washing residential houston,87%,1%,4,1(3),-3,"Local Pack (0), Images (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,5,12,7,"Local Pack (0), Images (0), Videos (0), Reviews (0), Ads Top (0), Ads Bottom (0)",https://windowcleaningcompanyhouston.com/,10,7,-3,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(3),0 (+1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
window washing service houston tx,87%,2%,1(3),1(3),0,"Local Pack (1), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,3,9,6,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,15,11,-4,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(4),1(4),0,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
5 star window cleaners houston tx,86%,18%,1,2,1,"Local Pack (0), Images (0), Reviews (0)",https://windowcleaningcompanyhouston.com/five-star-window-washing-houston/,2,2,0,"Local Pack (0), Images (0), Videos (0), Reviews (0)",https://windowcleaningcompanyhouston.com/five-star-window-washing-houston/,16,8,-8,,https://windowcleaningcompanyhouston.com/five-star-window-washing-houston/,2(5),Not in top 30,Entered,Local Pack (1),https://windowcleaningcompanyhouston.com/
best houston window cleaning service,86%,8%,1,1(2),0,"Local Pack (1), Videos (0), Reviews (0)",https://windowcleaningcompanyhouston.com/,7,16,9,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,12,12,0,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(5),1(4),0 (-1),"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
commercial window cleaning services in houston,86%,-3%,1(3),3,2,"Local Pack (1), Images (0), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,3,3,0,"Local Pack (0), Images (0), Reviews (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,16,10,-6,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(2),0,"Local Pack (1), Videos (0)",https://windowcleaningcompanyhouston.com/
getting windows cleaned houston,86%,16%,3,11,8,"Local Pack (0), Videos (0), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,3,13,10,"Local Pack (0), Images (0), Videos (0), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,14,8,-6,"Local Pack (0), News (0), Videos (0)",https://windowcleaningcompanyhouston.com/getting-windows-cleaned-houston/,1(3),8,7,Local Pack (1),https://windowcleaningcompanyhouston.com/
home window washing houston tx,86%,8%,4,11,7,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0)",https://windowcleaningcompanyhouston.com/,4,10,6,"Local Pack (0), Images (0), Videos (0), Thumbnail (1), Reviews (0), People Also Ask (0), Ads Top (0)",https://windowcleaningcompanyhouston.com/,12,8,-4,"Local Pack (0), Videos (0)",https://windowcleaningcompanyhouston.com/,1(2),1(3),0 (+1),Local Pack (1),https://windowcleaningcompanyhouston.com/
